TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId
515349,,Lineage 2,,"Lineage II is a massive multiplayer online role-playing game (MMORPG) for Microsoft Windows, the second game in the Lineage series. It is a prequel to Lineage, and is set 150 years before the earlier game. It has become very popular since its October 1, 2003 launch in South Korea, reporting 1,000,918 unique users during the month of March 2007. To date, the game has been played by more than 14 million users, mostly based in Asia. 
 
On November 30, 2011 Lineage II adopted a free-to-play model in Lineage II: Goddess of Destruction, with all game content being free save for ""purchasable in-game store items and packs"".",,2971
7193,,Microsoft Flight Simulator,,"Microsoft Flight Simulator is the next generation of one of the most beloved simulation franchises. From light planes to wide-body jets, fly highly detailed and stunning aircraft in an incredibly realistic world. Create your flight plan and fly anywhere on the planet. Enjoy flying day or night and face realistic, challenging weather conditions. 
 
The game uses Turn 10 Studios (a division of Xbox Game Studios) Ftech engine mixed with Microsoft Azura cloud system to render the data.",,119295
494552,,The Last of Us Part II,,"Set 5 years after the events of The Last of Us, we see the return of Joel and Ellie. Driven by hatred, Ellie sets out for Seattle to serve justice. However, she begins to wonder what justice really means.",,26192
9440,,Bully,,"As a mischievous schoolboy, you’ll stand up to bullies, get picked on by teachers, play pranks, win or lose the girl, and ultimately learn to navigate the obstacles of the worst school around, Bullworth Academy - a corrupt and crumbling prep school with an uptight facade.",,2720
1468,,Resident Evil 4,,"An atmospheric survival horror game with inventive third-person shooting mechanics set six years after the events of Resident Evil 2 (1998), Resident Evil 4 follows Leon S. Kennedy, a former Raccoon City police officer sent to Spain on a secret mission to retrieve the president's daughter from the hands of a mysterious cult. During his mission, he is forced to battle a mind-controlling parasite and its dehumanized hosts.",,974
24324,,The Legend of Zelda: Skyward Sword,,"Skyward Sword is the sixteenth entry in the Legend of Zelda series. The game makes use of the Wii MotionPlus peripheral for sword fighting, with a revised Wii Remote pointing system used for targeting.",,534
497443,fr,Life is Strange: Before the Storm,,"Life is Strange: Before the Storm est une aventure complète en trois parties se déroulant trois ans avant les évènements du premier opus. Cette fois, vous incarnez Chloe Price, une adolescente en pleine rébellion qui se lie d’une amitié inattendue avec Rachel Amber dans une histoire spectaculaire.",steam,29004
513623,,Hunter x Hunter: World Hunt,,,,122886
512930,,Outriders,,"Outriders is a 1-3 player co-op RPG shooter set in an original, dark and desperate sci-fi universe. As mankind bleeds out in the trenches of Enoch, you’ll create your own Outrider and embark on a journey across the hostile planet. With rich storytelling spanning a diverse world, you’ll leave behind the slums and shanty towns of the First City and traverse forests, mountains and desert in the pursuit of a mysterious signal. Combining intense gunplay with violent powers and an arsenal of increasingly twisted weaponry and gear-sets, OUTRIDERS offers countless hours of gameplay.",,102058
493997,,Super Mario Odyssey,,"Explore incredible places far from the Mushroom Kingdom as you join Mario and his new ally Cappy on a massive, globe-trotting 3D adventure. Use amazing new abilities, like the power to capture and control objects, animals, and enemies to collect Power Moons so you can power up the Odyssey airship and save Princess Peach from Bowser’s wedding plans!",,26758
18846,fr,Garry's Mod,,Garry's Mod is a physics sandbox. There aren't any predefined aims or goals. We give you the tools and leave you to play.,steam,3278
1275666892,,Monster Hunter Rise,,"Rise to the challenge and join the hunt! 
 
Hunt solo or in a party with friends to earn rewards that you can use to craft a huge variety of weapons and armor. Brand new gameplay systems such as the high-flying ‘Wire Action’ and your canine companion ‘Palamute’ will add exciting new layers to the already robust combat that Monster Hunter is known for.",,138950
23857,,Pokémon HeartGold/SoulSilver,,"Pokémon HeartGold Version and Pokémon SoulSilver Version are paired Generation IV remakes of the Generation II games Pokémon Gold and Silver. 
Much like how Pokémon FireRed and LeafGreen revisited the Generation I story of Kanto, HeartGold and SoulSilver retell the story of Johto, with the player's starting town being New Bark Town. While the games feature several expansions in key areas, the overall plot follows the same direction as the original Gold and Silver. Some aspects exclusive to Crystal are also included. Like how FireRed and LeafGreen could link up with Ruby, Sapphire, and Emerald to complete the Pokédex by trading regionally exclusive Pokémon, HeartGold and SoulSilver can link up with Diamond, Pearl, and Platinum to obtain Pokémon unavailable in Johto and Kanto (such as the Sinnoh starters) and vice versa. 
Kris, despite being the female counterpart of Crystal's player character, is not included as the female player character, with a new character instead taking her place. Whether she is chosen to be the player character or not, this new character will still appear in the game. The unselected protagonist will take a pseudo-rival role similar to the unselected characters of Ruby, Sapphire, Emerald, Diamond, Pearl, and Platinum. 
The games were released on September 12, 2009 in Japan, February 4, 2010 in Korea, March 14, 2010 in North America, March 25, 2010 in Australia and March 26, 2010 in Europe (this excludes the Netherlands, Luxembourg and parts of Belgium due to an in-game save error, with the patched copies later released on April 2, 2010).",,1558
91423,fr,Dark Souls II,,"Développé par FROM SOFTWARE, DARK SOULS™ II est la suite tant attendue du redoutable Dark Souls™, qui a connu un succès fracassant en 2011. Les terribles défis et les émotions intenses de cet action-rpg au caractère unique et old school ont enflammé l'imagination de nombreux joueurs à travers le monde.",steam,2368
32345,fr,Borderlands 2,,The Ultimate Vault Hunter’s Upgrade lets you get the most out of the Borderlands 2 experience.,steam,1011
30639,fr,Skullgirls,,"L’expérience Skullgirls ultime ! Avec 14 personnages animés à la main, un mode Histoire entièrement doublé, d’innombrables palettes ainsi qu’un netcode multijoueur sans pareil à base de GGPO.",steam,9425
13263,fr,EVE Online,,"EVE Online est un MMO spatial gratuit, dont les nombreuses opportunités vous feront choisir votre propre voie. Exploration spatiale, batailles immenses en PVP ou PVE, minage, industrie et économie dynamique sont au rendez-vous dans cet univers toujours plus vaste.",steam,2584
8090,fr,Final Fantasy IX,,"FINAL FANTASY IX, un célèbre JRPG sorti en l'an 2000 au Japon et vendu à plus de 5,5 millions d'exemplaires dans le monde, arrive enfin sur PC ! Profitez de cette occasion pour rejoindre Djidane et Bibi dans leur passionnante aventure !",steam,421
504689,fr,Farming Simulator 19,,"La franchise plusieurs fois millionnaire fait un bond de géant, avec une révision totale de son moteur graphique. La simulation agricole ultime se pare ainsi de visuels et d'effets saisissants de réalisme, tout en offrant l'expérience de jeu &quot;farming&quot; la plus riche et complète jamais réalisée.",steam,87210
497583,,Mystery Science Theater 3000,,,,137762
498302,,Arena of Valor,,"Experience Arena of Valor, an epic new 5v5 multiplayer online battle arena (MOBA) designed by Tencent Games! 
 
Call on your teammates to join you in the jungle! Crush your enemies in classic 5v5 combat in real time! Draw first blood, carry your team, and become legendary in the arena!",,55044
32742,fr,Kerbal Space Program,,"Dans Kerbal Space Program, vous êtes en charge du programme spatial de la race extra-terrestre des Kerbals. Vous avez accès à toute une batterie de pièces pour assembler un vaisseau spatial fonctionnel qui vole (ou pas) sur une base d'aérodynamique et de physique orbitale réelles.",steam,3102
12924,,Warcraft III,,"Warcraft 3: Reign of Chaos is an RTS made by Blizzard Entertainment. Take control of either the Humans, the Orcs, the Night Elves or the Undead, all with different unit types and heroes with unique abilities.Play the story driven single player campaign, go online to play default- or custom maps against people around the world or create your own maps with the map creation tool.",,132
