TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId
488500,,Battlefield 1,,"Discover classic Battlefield gameplay with epic multiplayer and an adventure-filled campaign. Experience the Dawn of All-Out War, Only in Battlefield 1. 
 
Fight your way through epic battles going from tight urban combat in a besieged French city to big open spaces in the Italian Alps or frantic combats in the Arabic sand dunes. Experience large-scale battles as infantry or piloting vehicles on land, air and sea, from the tanks and bikes on the ground, to bi-planes and gigantic battleships. 
 
Discover a new world at war through an adventure-filled campaign, or join in epic multiplayer battles with up to 64 players. Adapt your tactics and strategy to the earth-shattering, dynamic environments and destruction.",,18320
418063,de,Five Nights at Freddy's,,"Welcome to your new summer job at Freddy Fazbear's Pizza, where kids and parents alike come for entertainment and food! The main attraction is Freddy Fazbear, of course; and his two friends. They are animatronic robots, programmed to please the crowds!",steam,8499
509614,,Spellbreak,,"Spellbreak is an epic fantasy action-spellcasting game where players fight to become an all-powerful battlemage. Weave spectacular spell combinations, craft strategic builds, and master your environment as you dominate the Hollow Lands solo or with friends in a non-stop quest for survival.",,112870
20061,de,CABAL Online,,The original revolution of action has arrived on Steam. Put your skills to the test in one of the most renowned action-oriented and diverse MMORPG experiences of all time. Play now for free!,steam,28387
492504,de,Human: Fall Flat,,"Human: Fall Flat ist ein unterhaltsamer Plattformer, in dem man entweder alleine oder online mit bis zu 8 Spielern schwebende Traumwelten erkundet. Mit kostenlosen neuen Leveln für die Community.",steam,16992
512821,,Words On Stream,,,,137688
26547,de,Sleeping Dogs,,"Sie spielen Wei Shen, einen Undercover-Cop mit dem Auftrag, die Triaden von innen heraus zu zerstören, ohne dabei aufzufliegen.",steam,1267
511850,,Saint Seiya : Awakening,,"Saint Seiya : Awakening is a mobile game masterpiece which perfectly restoring the classic of the Japanese comics. 12 Golden Saints and all classic characters are back to the Sanctuary and waiting for your summon. 
 
Freely set up an exclusive team, flexible match strategy to win! 
 
Breakthrough the common gameplay and bring you an enjoyable gaming experience! 
 
In addition, the beautiful game graphics, cool combat effects with the lineup of top Japan Character Voice, brings you the unique audio-visual enjoyment! When the classic theme song sounds on, the cosmo power will burn you up again...",,122667
10710,de,Counter-Strike,,Spielen Sie das weltbekannte Online-Action-Spiel. Nehmen Sie in diesem äußerst beliebten Teamplayer-Spiel an einem unglaublich realistischen Antiterrorkrieg teil. Verbünden Sie sich mit anderen Spielern und führen Sie strategische Missionen aus. Heben Sie feindliche Nester aus. Retten Sie Geiseln.,steam,241
505705,de,Noita,,"Noita ist ein magisches Action-Rogue-lite, das in einer Welt spielt, in der jeder Pixel physikalisch simuliert wird. Kämpfe, erkunde, schmelze, brenne, gefriere und dampfe dir deinen Weg durch eine prozedural generierte Welt, indem du Zauber verwendest, die du selbst erstellt hast.",steam,52006
1270,,Rubik's Cube,,"The official Rubik's Cube game is here! Play anywhere, anytime on the most authentic digital representation of the Rubik's Cube available. Rubik's Cube is a 3-D combination puzzle invented in 1974 by Hungarian sculptor and professor of architecture Ernő Rubik.",,71210
496697,de,Code Vein,,"Erstelle deinen eigenen Wiedergänger, finde Verbündete und begib dich auf eine Reise bis ans Ende der Hölle, um deine Vergangenheit zu entschlüsseln und dem wahr gewordenen Albtraum in CODE VEIN zu entkommen.",steam,28168
31192,,Who Wants to Be a Millionaire,,"The game is based on the hit TV quiz show Who Wants to be a Millionaire? PC and Console games players can now experience for themselves the excitement and tension of the TV show as they try and win one million virtual pounds. The UK version of the game features audio clips of the TV show's host Chris Tarrant, who will be asking the questions, giving the answers, and of course, uttering the famous line, ""Is that your final answer?""; other localized versions have different hosts/voices, in addition to using questions suitable for each country.",,243
503932,de,Last Epoch,,"Last Epoch combines time travel, exciting dungeon crawling, engrossing character customization and endless replayability to create an Action RPG for veterans and newcomers alike.",steam,95118
8076,,Suikoden,,"Treachery is eating like a maggot at the heart of the Scarlet Moon Empire. But is the Empire corrupt or the people just disloyal? Only you can find out. Take the role of an Imperial Guard in this epic tale of betrayal, greed and honour as he struggles to find the truth. Head teams of fighters and magicians in battles against weird monsters then lead an army into battle against awesome opponents.",,1447
458781,de,No Man's Sky,,"No Man's Sky ist ein Science-Fiction-Spiel über Erkundung und Überleben in einem grenzenlosen, in Echtzeit generierten Universum.",steam,3225
912172481,de,The Tenants,,"Werde Immobilieneigentümer und baue dir dein eigenes Wohnungsimperium auf. Vermietest du deine Wohnung an ein Studentenpärchen oder an eine ältere Dame mit vier Katzen? Wie wirst du mit Mietern fertg, die von den Nachbarn nicht mehr ausgehalten werden, wie reagierst du auf Polizeieinsätze?",steam,115012
497583,,Mystery Science Theater 3000,,,,137762
23894,de,Call of Duty: Black Ops,,The biggest first-person action series of all time and the follow-up to critically acclaimed Call of Duty®: Modern Warfare 2 returns with Call of Duty®: Black Ops.,steam,545
313197,de,Assetto Corsa,,"Assetto Corsa v1.16 introduces the new &quot;Laguna Seca&quot; laser-scanned track, 7 new cars among which the eagerly awaited Alfa Romeo Giulia Quadrifoglio! Check the changelog for further info!",steam,5597
494162,de,NieR: Automata,,"NieR: Automata erzählt die Geschichte der Androiden 2B, 9S und A2 und deren Kampf, eine von mächtigen Maschinenwesen überrannte, dystopische Welt zurückzuerobern.",steam,11208
497388,,A Way Out,,"A Way Out is a couch or online co-op only game where you play the role of one of two prisoners in a daring escape over and beyond the prison walls. 
 
What begins as a thrilling escape quickly turns into an emotional adventure unlike anything seen & played before. A Way Out is a two-player experience. Each player controls one of the main characters, working together to escape the prison and continue beyond into each character’s lives. 
 
It is a game that explores the notion of trust, companionship and facing up to consequences.",,36897
125264560,,Clone Hero,,"Clone Hero is a free rhythm game, which can be played with any 5 or 6 button guitar controller, Game Controllers, or just your standard computer keyboard. Download the game, copy your song charts into the song folder and enjoy hours of fun!",,84922
10322,,Final Fantasy X,,"Set in the fantasy world of Spira, the game's story revolves around a group of adventurers and their quest to defeat a rampaging monster known as Sin. The player character is Tidus, a blitzball star who finds himself in Spira after his home city of Zanarkand is destroyed by Sin. Shortly after arriving to Spira, Tidus joins the summoner Yuna on her pilgrimage to destroy Sin.",,418
517405,,Call of the Sea,,"Call of the Sea is a first-person adventure puzzle game set in the 1930s that tells the story of Norah, a woman on the trail of her missing husband’s expedition. The search takes place on a strange but beautiful island in the South Pacific, filled with secrets waiting to be unearthed. It’s an otherworldly tale of mystery, adventure, and self-discovery.",,133306
1468190144,,Aion,,A massively multiplayer online role-playing game released by NCSOFT. The game combines PvP and PvE in a fantasy game environment.,,563
509549,de,Pummel Party,,Pummel Party ist ein Online- und lokales Multiplayer-Partyspiel für 4–8 Spieler. Vermöble deine Freunde oder die KI mit einer Vielzahl absurder Gegenstände im Brettmodus und zerstöre in der einzigartigen Sammlung von Minispielen Freundschaften.,steam,105322
493815,de,Oxygen Not Included,,"Oxygen Not Included is a space-colony simulation game. Deep inside an alien space rock your industrious crew will need to master science, overcome strange new lifeforms, and harness incredible space tech to survive, and possibly, thrive.",steam,19542
24239,,Super Mario Galaxy 2,,"Super Mario Galaxy 2 is the sequel to Super Mario Galaxy and the fourth 3D platformer entry in the Mario franchise. The sequel retains many elements from its predecessor, such as the adventure being in outer space, the element of gravity, and recurring objects such as Launch Stars and Sling Stars. Returning items include the Bee Mushroom and the Fire Flower. However, the game introduces new elements as well, such as the utilization of Yoshi, new power-ups like the Cloud Flower, and the use of a guide within the game for beginner players.",,1078
489201,,Titanfall 2,,"Titanfall 2 will deliver a crafted experience that explores the unique bond between man and machine. Playable offline, the single player campaign in Titanfall 2 will let fans step out onto the Frontier as a Militia rifleman with aspirations of becoming an elite Pilot. Stranded behind enemy lines and facing overwhelming odds, players must team up with a veteran Titan to uphold a mission they were never meant to carry out.",,17447
313331,de,DCS World,,Flieg das russische Su-25T „Frogfoot“ Erdkampfflugzeug oder die TF-51D „Mustang“ in dem Free-to-Play DCS: World Flugsimulator! DCS World simuliert die Luft- und Bodenschlacht in einem der explosivsten Regionen der Welt – dem Südkaukasus und Georgien. Fliege die Su-25T in einer semi-dynamischen Kampagne über Georgien!,steam,3769
